CARTR,BINOMIALR,MARSR,NNETR,SVMR,CARTC,NAIVEC,NNETC,SVMC,KNNC,Class
173,229,248,50,0,35,226,5,77,49,0
239,121,114,61,194,183,97,113,81,236,0
190,232,245,161,275,28,199,18,35,197,0
265,0,47,100,47,9,168,13,232,157,0
18,19,117,156,248,21,212,59,146,158,0
1,6,184,147,74,159,178,45,21,36,0
118,166,1,167,76,208,38,71,9,105,0
266,227,70,99,256,231,173,7,87,23,0
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
58,58,58,58,6,1,23,3,16,23,1
104,10,204,88,214,168,189,22,42,5,0
52,144,225,67,252,192,208,37,218,230,0
32,193,75,188,31,132,126,253,180,248,0
126,86,95,113,191,238,266,13,50,234,0
0,217,94,73,145,192,229,134,167,246,0
200,124,152,27,232,212,168,44,194,225,0
10,115,230,189,138,206,53,84,51,133,0
84,238,152,53,137,59,33,90,177,238,0
156,81,35,156,221,147,93,182,188,117,0
81,33,274,12,219,127,215,222,2,126,0
66,68,56,247,30,60,256,33,134,19,0
11,148,53,160,71,177,100,267,53,174,0
137,228,189,224,120,80,152,185,145,77,0
82,177,213,71,274,256,62,68,15,9,0
99,209,176,107,157,208,216,265,208,161,0
269,9,249,117,180,226,65,9,250,174,0
139,31,49,223,32,81,165,78,260,31,0
186,86,44,72,20,215,47,76,219,271,0
118,88,57,82,17,219,16,58,136,101,0
13,67,130,104,107,53,46,254,230,196,0
68,162,21,92,190,203,163,117,88,34,0
266,38,17,228,212,254,261,259,239,86,0
169,224,100,51,75,235,53,63,51,211,0
89,279,193,24,149,175,52,278,40,233,0
156,228,83,108,142,202,91,265,82,50,0
4,17,169,20,180,99,176,133,34,186,0
12,59,105,66,153,23,84,187,187,261,0
160,54,168,47,80,4,224,61,1,94,0
178,241,252,167,20,71,169,254,206,202,0
53,24,116,202,75,106,14,49,192,196,0
174,108,166,80,174,119,215,186,115,145,0
252,42,129,223,217,268,133,276,86,169,0
193,198,277,142,175,116,18,258,94,59,0
20,126,274,136,263,260,275,32,59,138,0
52,123,157,192,13,110,184,180,240,88,0
24,111,229,53,179,233,178,134,196,127,0
35,137,268,213,17,236,135,278,250,245,0
265,72,126,45,59,181,177,44,134,163,0
25,14,259,93,150,242,196,35,81,163,0
170,45,2,31,164,5,258,173,97,49,0
1,187,131,39,37,158,112,4,185,163,0
46,149,237,154,90,167,111,42,221,121,0
62,87,107,87,71,216,105,218,198,269,0
130,50,139,126,7,261,142,279,217,114,0
168,104,92,46,8,88,274,240,174,161,0
56,8,47,214,169,17,62,177,181,80,0
252,130,182,164,259,250,31,117,109,54,0
274,2,27,62,76,42,61,172,230,220,0
22,34,51,226,200,165,241,224,43,262,0
182,203,149,63,225,236,111,139,241,163,0
188,245,102,153,247,138,154,158,112,219,0
244,40,178,155,233,149,20,127,199,64,0
66,99,191,175,63,257,214,229,105,196,0
16,203,201,115,26,34,182,73,115,276,0
117,168,173,48,7,102,230,228,151,96,0
222,204,230,132,36,264,29,43,105,100,0
31,122,25,18,16,201,193,146,173,260,0
145,65,249,152,24,23,2,16,214,42,0
262,53,155,88,229,148,49,154,116,97,0
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
40,40,40,40,41,21,18,18,47,18,1
8,157,195,57,62,186,236,109,88,84,0
160,114,186,265,88,86,279,50,245,181,0
166,21,20,113,73,58,57,8,267,106,0
71,255,157,99,34,132,116,272,81,74,0
83,277,43,70,185,1,21,78,183,140,0
117,80,256,63,246,264,189,139,32,268,0
4,26,267,186,108,106,184,81,184,216,0
108,132,22,249,2,67,106,163,60,156,0
163,250,246,175,138,214,207,79,75,18,0
164,195,194,271,243,77,131,175,249,26,0
253,22,112,240,260,43,97,78,177,172,0
50,180,1,127,260,196,71,85,251,120,0
118,224,90,259,40,126,203,12,76,222,0
153,204,31,110,114,57,9,7,147,187,0
211,81,114,147,138,272,186,188,211,8,0
263,177,19,204,111,230,129,209,264,99,0
91,50,267,147,90,93,197,67,155,130,0
78,21,178,108,256,132,77,32,198,50,0
162,194,190,174,150,95,269,153,164,238,0
157,151,222,199,61,42,106,253,85,250,0
212,248,181,202,84,114,97,76,188,188,0
3,180,49,273,37,129,179,8,256,264,0
42,31,175,243,239,226,49,63,276,67,0
255,59,17,164,51,140,228,64,136,45,0
12,135,76,244,42,48,47,24,181,201,0
62,238,144,249,201,267,194,127,165,212,0
50,20,6,73,269,83,133,72,214,240,0
266,157,40,270,270,111,163,43,64,150,0
264,238,114,265,59,241,111,212,60,129,0
195,230,26,258,47,128,37,112,223,146,0
46,24,226,215,13,189,158,257,167,38,0
13,160,234,100,136,123,246,26,278,169,0
241,197,257,169,159,43,181,85,245,55,0
269,165,200,18,181,256,167,127,94,197,0
162,13,105,48,5,151,91,89,85,199,0
145,158,157,166,137,80,93,73,156,99,0
24,206,76,150,273,4,5,251,114,136,0
267,97,88,124,257,132,94,98,249,46,0
84,150,229,159,267,81,144,152,184,34,0
257,46,171,166,205,225,219,81,201,52,0
217,197,241,95,237,63,32,96,176,9,0
132,248,87,201,253,9,80,209,210,29,0
221,104,207,106,250,46,183,58,196,132,0
187,151,8,82,100,36,46,170,50,254,0
168,201,17,233,114,182,269,199,88,203,0
227,211,254,249,171,68,160,40,261,197,0
263,219,87,33,101,234,72,116,141,249,0
84,268,138,246,205,6,186,88,114,117,0
270,194,262,62,249,223,264,143,162,88,0
259,229,96,49,273,141,170,105,257,82,0
72,216,17,221,41,115,34,107,121,26,0
31,168,207,195,233,145,145,64,203,127,0
220,243,212,119,164,97,254,247,147,28,0
154,91,74,123,38,109,50,165,173,251,0
189,138,41,91,190,66,135,273,202,78,0
158,169,193,44,102,39,133,17,25,51,0
94,191,153,187,175,166,6,209,161,223,0
146,228,153,107,75,186,24,226,11,98,0
240,215,152,87,198,176,171,25,145,228,0
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
44,44,44,44,5,3,53,3,16,53,1
7,238,61,117,48,270,131,13,86,172,0
225,117,196,24,1,249,97,169,201,31,0
139,232,103,262,138,176,279,131,272,9,0
106,134,83,59,268,211,181,240,115,149,0
177,98,47,269,209,92,98,104,152,69,0
277,206,241,30,28,239,90,189,223,16,0
113,178,198,51,178,207,105,252,90,196,0
113,256,195,136,230,169,108,164,86,84,0
123,17,87,139,26,226,81,117,52,260,0
123,43,202,145,112,127,111,4,102,221,0
140,207,211,91,232,97,20,21,8,83,0
171,33,175,25,116,121,26,118,164,142,0
267,143,279,41,263,66,188,38,254,240,0
279,250,55,125,252,99,262,217,187,70,0
75,158,156,90,95,34,103,60,117,223,0
248,245,267,141,102,110,4,105,63,260,0
44,166,258,125,119,18,64,114,94,156,0
7,207,199,121,45,237,64,246,141,105,0
247,264,65,222,217,95,45,277,101,1,0
235,197,140,267,17,181,120,273,43,21,0
222,159,109,77,97,224,82,165,132,107,0
26,4,276,63,99,93,256,11,191,83,0
94,111,278,101,179,137,112,140,54,224,0
185,201,81,125,137,163,101,183,191,247,0
18,13,161,128,40,158,91,254,181,108,0
42,35,2,255,219,152,172,270,92,134,0
117,33,263,144,196,122,103,70,247,105,0
72,253,156,54,264,106,143,218,219,269,0
10,14,119,146,111,269,22,98,171,22,0
209,112,216,265,255,144,122,90,42,26,0
187,27,130,252,102,180,224,213,36,14,0
137,38,278,22,77,59,239,277,227,279,0
93,251,43,270,229,211,23,19,96,170,0
199,106,77,217,96,8,268,211,24,78,0
77,184,240,277,67,215,86,203,264,18,0
278,235,101,3,261,203,278,61,250,39,0
129,269,25,99,89,159,221,157,11,125,0
170,105,4,242,180,278,205,149,79,229,0
108,233,100,122,152,225,220,83,136,17,0
180,22,217,79,254,208,195,9,144,127,0
246,256,122,168,230,249,49,149,232,45,0
92,62,232,206,79,144,49,210,60,140,0
168,276,218,198,133,61,223,261,126,250,0
154,26,26,71,222,138,135,265,28,110,0
57,121,208,114,176,37,269,202,12,48,0
56,127,0,130,22,169,24,58,83,271,0
32,31,24,115,10,254,96,33,60,254,0
55,5,108,87,183,83,144,65,33,218,0
150,169,245,138,61,182,222,125,143,90,0
236,34,275,188,135,12,27,58,268,257,0
231,131,256,238,211,163,247,192,180,136,0
247,213,218,113,158,273,51,182,124,149,0
253,34,263,49,93,109,73,258,168,150,0
48,63,52,174,90,221,45,87,130,203,0
104,212,67,104,85,34,72,279,30,172,0
150,277,110,228,55,161,232,61,260,98,0
21,166,86,63,105,241,193,223,227,177,0
141,112,159,273,66,165,258,266,183,193,0
241,133,23,104,103,30,265,157,41,201,0
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
16,16,16,16,8,60,60,60,6,60,1
43,150,7,6,122,172,81,16,169,158,0
275,36,163,61,239,245,38,57,38,228,0
151,59,226,196,11,108,83,172,241,146,0
172,181,194,67,121,187,210,202,112,113,0
62,271,249,69,185,203,226,114,253,241,0
60,116,203,31,76,31,191,252,222,232,0
35,220,197,237,77,62,192,256,72,262,0
153,6,172,231,103,254,155,152,190,262,0
90,15,144,263,95,148,58,232,29,76,0
133,0,42,126,272,61,225,209,191,89,0
8,116,186,172,128,72,116,213,124,224,0
189,178,129,169,159,80,217,260,2,156,0
203,248,244,175,146,188,272,128,176,194,0
74,115,216,255,101,39,213,87,25,150,0
146,6,212,93,198,217,220,83,187,51,0
118,79,140,76,62,154,73,147,227,251,0
120,243,86,33,274,4,23,115,279,41,0
68,187,198,31,143,266,109,245,27,61,0
266,46,11,100,44,91,71,123,65,182,0
148,250,92,26,230,111,210,6,164,131,0
146,80,169,194,215,86,122,68,91,191,0
9,241,105,25,45,193,47,139,156,16,0
70,250,142,17,120,18,7,210,5,210,0
72,93,26,162,26,70,199,168,137,48,0
146,125,257,83,29,231,24,24,193,119,0
208,69,70,171,63,171,96,222,12,108,0
71,83,31,243,155,97,214,188,266,136,0
104,242,0,26,96,223,242,100,240,230,0
55,27,15,148,235,244,9,277,57,156,0
113,83,60,22,21,193,58,155,174,230,0
46,203,219,126,208,169,73,106,171,253,0
105,102,219,236,78,51,9,98,113,139,0
133,15,275,10,47,150,198,29,178,250,0
208,50,189,204,278,23,262,232,233,246,0
221,158,47,38,275,244,264,197,190,176,0
43,145,210,218,277,278,181,144,54,33,0
38,188,256,244,259,0,28,114,31,146,0
3,258,276,98,173,192,50,152,122,166,0
44,138,123,51,11,35,76,170,1,208,0
56,27,220,132,73,262,262,171,19,163,0
277,27,235,207,123,262,113,153,220,244,0
271,147,239,278,109,116,212,253,43,154,0
185,41,218,29,24,37,199,14,0,224,0
61,46,70,279,270,235,175,37,205,205,0
109,260,27,231,173,205,221,33,17,68,0
278,114,14,87,230,91,252,101,199,223,0
213,147,263,134,204,233,183,113,84,132,0
127,80,162,196,75,150,264,126,215,118,0
38,140,98,111,111,135,90,35,125,271,0
236,61,226,241,77,145,69,223,274,77,0
117,166,241,69,229,177,27,13,156,266,0
270,119,56,113,138,12,158,69,272,87,0
104,15,98,85,67,70,219,257,20,156,0
212,140,31,256,176,41,28,125,5,87,0
175,200,256,39,73,62,259,173,176,84,0
37,276,240,48,86,130,172,197,245,107,0
101,252,49,41,14,237,264,40,258,189,0
79,0,18,242,71,252,199,81,184,231,0
64,56,197,70,241,72,59,88,184,162,0
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
44,44,44,44,53,4,53,53,12,53,1
63,106,149,211,36,32,37,258,173,222,0
83,278,45,172,220,116,144,112,157,93,0
246,141,19,127,188,225,79,250,166,252,0
132,91,205,260,62,13,161,245,33,2,0
147,110,83,42,114,168,31,211,184,199,0
143,118,8,163,13,234,46,48,118,42,0
66,112,84,57,211,251,230,86,276,245,0
166,98,182,86,118,6,202,223,56,122,0
97,23,89,40,18,93,18,207,223,256,0
83,172,68,211,67,266,196,220,144,34,0
122,195,87,70,154,8,273,119,90,253,0
91,222,104,138,48,200,217,64,261,202,0
90,125,240,92,167,254,102,34,30,107,0
120,189,119,211,49,257,66,249,71,183,0
69,150,211,107,217,126,222,216,232,79,0
162,246,221,211,163,54,263,183,8,44,0
211,195,186,267,222,122,80,71,212,140,0
155,84,72,263,269,100,64,45,113,213,0
243,22,127,80,122,21,175,54,217,104,0
47,29,257,226,170,200,259,155,151,277,0
154,183,11,232,93,155,44,189,161,259,0
268,75,175,137,62,268,55,121,200,232,0
216,216,100,257,194,186,61,177,194,194,0
123,175,146,236,74,257,203,278,149,59,0
15,30,259,134,199,173,188,164,158,17,0
162,144,241,56,6,274,115,136,85,232,0
56,235,183,264,86,104,93,130,260,37,0
196,202,104,160,34,170,40,109,252,271,0
20,130,145,90,22,118,231,215,96,255,0
80,98,1,259,80,149,235,223,246,14,0
108,11,189,197,38,182,94,220,181,222,0
203,159,173,127,242,234,110,85,108,218,0
205,5,249,27,144,37,98,97,53,60,0
67,67,175,268,227,89,271,148,25,86,0
43,154,277,224,221,118,224,204,219,145,0
32,231,118,52,68,16,65,37,81,73,0
88,76,151,92,122,269,43,121,229,182,0
9,149,21,103,53,271,208,225,14,53,0
169,175,272,115,247,153,165,155,73,272,0
0,24,88,76,5,276,33,272,160,10,0
157,175,176,78,111,88,8,128,266,13,0
10,111,244,90,208,202,211,112,169,193,0
99,49,124,235,25,205,123,257,70,35,0
191,87,131,188,116,275,54,250,18,78,0
15,190,119,23,241,30,164,271,120,205,0
258,183,123,60,232,93,22,70,189,174,0
200,18,100,221,3,201,273,161,13,119,0
134,13,194,63,194,257,52,207,127,182,0
56,67,102,175,198,85,169,43,117,66,0
53,55,208,63,258,207,33,42,161,173,0
201,261,273,162,65,174,29,50,216,50,0
21,173,17,215,120,63,159,25,75,48,0
136,12,9,255,52,144,126,170,185,243,0
161,217,277,248,6,25,262,21,14,116,0
57,194,52,53,157,165,12,81,11,131,0
169,73,29,185,11,252,112,8,36,98,0
31,39,70,227,29,146,43,181,215,25,0
48,269,187,59,70,36,17,225,246,171,0
149,199,17,274,6,53,233,33,279,84,0
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
27,27,27,27,26,11,7,7,20,7,1
