idunico,CARTR,BINOMIALR,MARSR,NNETR,SVMR,CARTC,NAIVEC,NNETC,SVMC,KNNC,Class
5234,58,58,58,58,1,1,23,2,7,23,1
5235,58,58,58,58,1,1,23,2,7,23,1
5236,58,58,58,58,1,1,23,2,7,23,1
5237,58,58,58,58,1,1,23,2,7,23,1
5238,58,58,58,58,1,1,23,2,7,23,1
5239,58,58,58,58,1,1,23,2,7,23,1
5240,58,58,58,58,1,1,23,2,7,23,1
5241,58,58,58,58,1,1,23,2,7,23,1
5242,58,58,58,58,1,1,23,2,7,23,1
5243,58,58,58,58,1,1,23,2,7,23,1
5244,58,58,58,58,1,1,23,2,7,23,1
5245,58,58,58,58,1,1,23,2,7,23,1
5246,58,58,58,58,1,1,23,2,7,23,1
5247,58,58,58,58,1,1,23,2,7,23,1
5248,58,58,58,58,1,1,23,2,7,23,1
5249,58,58,58,58,1,1,23,2,7,23,1
5250,58,58,58,58,1,1,23,2,7,23,1
5251,58,58,58,58,1,1,23,2,7,23,1
5252,257,156,205,18,93,98,168,55,49,21,0
5253,30,101,184,123,125,8,266,189,100,203,0
5254,214,42,118,277,71,40,42,191,45,21,0
5255,92,42,19,276,148,262,17,115,161,22,0
5256,198,88,225,143,235,220,64,70,38,72,0
5257,2,169,146,212,238,246,144,198,122,207,0
5258,132,16,5,191,62,90,53,127,18,198,0
5259,38,129,207,35,171,134,185,81,156,91,0
5260,36,164,60,77,94,11,181,205,230,95,0
5261,266,183,55,81,177,108,259,204,4,192,0
5262,158,98,171,142,25,27,231,95,86,151,0
5263,189,233,103,245,221,140,182,52,62,96,0
5264,144,214,95,154,51,141,173,37,48,134,0
5265,156,253,151,10,260,87,119,42,186,61,0
5266,70,259,95,278,147,135,9,193,21,91,0
5267,236,225,231,96,205,148,180,120,51,22,0
5268,185,130,2,164,51,97,45,90,173,134,0
5269,55,221,61,246,199,164,164,263,134,81,0
5270,193,60,165,230,98,143,80,99,174,278,0
5271,169,187,249,134,186,118,68,188,235,10,0
5272,88,115,132,154,15,39,39,105,208,32,0
5273,14,207,213,250,220,90,202,225,139,0,0
5274,172,226,145,113,132,245,223,177,143,247,0
5275,273,171,219,243,267,233,64,8,189,271,0
5276,248,182,269,80,92,98,38,177,109,249,0
5277,178,49,196,58,145,146,46,123,246,25,0
5278,192,181,194,0,203,124,88,110,35,86,0
5279,220,196,170,14,89,208,212,256,149,86,0
5280,134,204,19,42,128,200,228,131,165,165,0
5281,99,153,195,116,156,55,27,105,264,155,0
5282,174,45,128,147,217,210,92,258,31,120,0
5283,143,47,82,253,136,22,134,208,151,56,0
5284,202,110,249,102,228,262,35,99,247,23,0
5285,207,119,19,177,78,71,218,176,274,202,0
5286,202,77,190,223,132,56,37,162,264,152,0
5287,100,117,115,106,229,211,30,32,209,32,0
5288,44,16,265,116,216,166,128,110,232,100,0
5289,16,85,186,229,48,194,193,25,168,169,0
5290,124,194,113,87,275,230,35,221,271,229,0
5291,131,154,205,34,49,167,111,215,276,107,0
5292,103,73,138,215,161,186,168,156,52,141,0
5293,107,232,132,148,272,80,271,13,70,119,0
5294,17,267,78,157,79,113,52,59,45,9,0
5295,69,74,132,178,228,59,92,81,187,57,0
5296,105,102,10,250,53,207,263,197,106,171,0
5297,187,70,226,108,85,101,37,111,13,116,0
5298,214,112,87,39,243,206,185,141,215,5,0
5299,131,117,117,43,186,252,187,74,153,59,0
5300,57,140,93,45,28,245,84,166,124,194,0
5301,265,135,102,31,246,205,214,246,6,115,0
5302,229,252,101,180,251,53,215,130,34,96,0
5303,74,244,150,101,26,97,60,162,87,228,0
5304,246,109,84,40,217,84,126,122,251,136,0
5305,23,270,116,88,278,90,168,146,29,159,0
5306,206,12,143,93,184,89,196,246,31,255,0
5307,2,243,34,276,121,2,35,241,11,65,0
5308,118,111,119,12,95,54,137,75,111,173,0
5309,71,23,74,123,218,99,176,228,167,175,0
5310,255,279,105,23,241,252,253,194,167,155,0
5311,58,58,58,58,1,1,23,2,7,23,1
5312,58,58,58,58,1,1,23,2,7,23,1
5313,58,58,58,58,1,1,23,2,7,23,1
5314,58,58,58,58,1,1,23,2,7,23,1
5315,58,58,58,58,1,1,23,2,7,23,1
5316,58,58,58,58,1,1,23,2,7,23,1
5317,58,58,58,58,1,1,23,2,7,23,1
5318,58,58,58,58,1,1,23,2,7,23,1
5319,58,58,58,58,1,1,23,2,7,23,1
5320,58,58,58,58,1,1,23,2,7,23,1
5321,58,58,58,58,1,1,23,2,7,23,1
5322,58,58,58,58,1,1,23,2,7,23,1
5323,58,58,58,58,1,1,23,2,7,23,1
5324,58,58,58,58,1,1,23,2,7,23,1
5325,58,58,58,58,1,1,23,2,7,23,1
5326,58,58,58,58,1,1,23,2,7,23,1
5327,58,58,58,58,1,1,23,2,7,23,1
5328,58,58,58,58,1,1,23,2,7,23,1
5329,58,58,58,58,1,1,23,2,7,23,1
5330,58,58,58,58,1,1,23,2,7,23,1
5331,58,58,58,58,1,1,23,2,7,23,1
5332,58,58,58,58,1,1,23,2,7,23,1
5333,58,58,58,58,1,1,23,2,7,23,1
5334,58,58,58,58,1,1,23,2,7,23,1
5335,58,58,58,58,1,1,23,2,7,23,1
5336,58,58,58,58,1,1,23,2,7,23,1
5337,58,58,58,58,1,1,23,2,7,23,1
5338,58,58,58,58,1,1,23,2,7,23,1
5339,58,58,58,58,1,1,23,2,7,23,1
5340,58,58,58,58,1,1,23,2,7,23,1
5341,58,58,58,58,1,1,23,2,7,23,1
5342,58,58,58,58,1,1,23,2,7,23,1
5343,58,58,58,58,1,1,23,2,7,23,1
5344,58,58,58,58,1,1,23,2,7,23,1
5345,58,58,58,58,1,1,23,2,7,23,1
5346,58,58,58,58,1,1,23,2,7,23,1
5347,58,58,58,58,1,1,23,2,7,23,1
5348,58,58,58,58,1,1,23,2,7,23,1
5349,58,58,58,58,1,1,23,2,7,23,1
5350,58,58,58,58,1,1,23,2,7,23,1
5351,58,58,58,58,1,1,23,2,7,23,1
5352,58,58,58,58,1,1,23,2,7,23,1
5353,58,58,58,58,1,1,23,2,7,23,1
5354,58,58,58,58,1,1,23,2,7,23,1
5355,58,58,58,58,1,1,23,2,7,23,1
5356,58,58,58,58,1,1,23,2,7,23,1
5357,58,58,58,58,1,1,23,2,7,23,1
5358,58,58,58,58,1,1,23,2,7,23,1
5359,58,58,58,58,1,1,23,2,7,23,1
5360,58,58,58,58,1,1,23,2,7,23,1
5361,58,58,58,58,1,1,23,2,7,23,1
5362,58,58,58,58,1,1,23,2,7,23,1
5363,58,58,58,58,1,1,23,2,7,23,1
5364,58,58,58,58,1,1,23,2,7,23,1
5365,58,58,58,58,1,1,23,2,7,23,1
5366,58,58,58,58,1,1,23,2,7,23,1
5367,58,58,58,58,1,1,23,2,7,23,1
5368,58,58,58,58,1,1,23,2,7,23,1
5369,58,58,58,58,1,1,23,2,7,23,1
5370,34,6,106,47,91,129,41,122,34,139,0
5371,260,130,82,231,76,41,81,232,173,90,0
5372,272,224,257,159,1,156,234,176,36,83,0
5373,275,78,38,13,147,101,254,137,232,159,0
5374,261,150,220,94,258,219,230,186,111,170,0
5375,144,168,251,46,264,203,221,22,190,148,0
5376,265,58,129,61,3,82,38,28,245,62,0
5377,102,19,30,160,258,276,178,174,262,161,0
5378,264,227,31,233,12,117,130,7,249,137,0
5379,35,253,202,146,119,6,5,161,150,8,0
5380,204,207,240,72,242,173,59,8,95,12,0
5381,86,203,224,105,213,169,238,64,202,54,0
5382,81,113,28,261,264,80,167,171,272,166,0
5383,104,278,103,142,146,75,19,146,170,254,0
5384,12,26,267,268,59,38,7,205,222,244,0
5385,52,126,113,11,14,218,162,144,182,64,0
5386,240,85,263,200,185,223,232,56,135,193,0
5387,171,59,31,116,18,88,198,96,8,264,0
5388,135,148,227,265,13,153,260,224,66,149,0
5389,264,19,26,75,199,20,231,255,166,114,0
5390,1,71,155,242,113,37,157,266,75,2,0
5391,37,62,62,13,52,140,170,56,187,273,0
5392,52,99,57,223,80,106,237,246,148,233,0
5393,80,166,93,56,269,143,225,258,249,176,0
5394,96,175,241,132,239,178,28,98,34,132,0
5395,190,43,246,199,69,39,184,199,68,144,0
5396,13,226,266,40,263,1,214,79,97,118,0
5397,249,52,56,277,96,260,270,80,149,25,0
5398,219,202,105,233,90,125,48,112,109,46,0
5399,193,64,246,270,168,84,252,68,169,108,0
5400,254,222,91,59,263,7,55,44,110,138,0
5401,84,227,184,204,209,160,4,72,70,102,0
5402,251,36,223,241,123,120,117,38,54,87,0
5403,211,140,51,237,266,200,41,241,121,176,0
5404,99,221,229,125,61,264,257,67,266,36,0
5405,258,60,23,67,66,168,279,132,247,41,0
5406,99,36,22,259,69,192,249,49,122,231,0
5407,187,58,275,140,140,243,158,224,222,142,0
5408,278,86,82,15,227,224,239,263,94,120,0
5409,136,66,54,72,1,156,128,11,206,184,0
5410,263,132,168,32,24,108,85,264,272,18,0
5411,35,29,108,274,256,44,245,128,169,100,0
5412,94,21,21,205,75,216,197,234,152,249,0
5413,59,98,59,206,172,229,151,248,228,226,0
5414,141,192,60,237,57,275,258,92,39,221,0
5415,189,27,257,105,210,254,62,278,33,12,0
5416,88,206,86,267,177,208,164,270,219,117,0
5417,156,131,91,240,166,144,193,134,266,174,0
5418,159,140,86,166,148,208,180,96,139,48,0
5419,246,43,37,87,113,7,47,134,91,149,0
5420,89,159,219,208,45,116,188,77,208,150,0
5421,173,229,248,50,0,35,226,5,77,49,0
5422,239,121,114,61,194,183,97,113,81,236,0
5423,190,232,245,161,275,28,199,18,35,197,0
5424,265,0,47,100,47,9,168,13,232,157,0
5425,18,19,117,156,248,21,212,59,146,158,0
5426,1,6,184,147,74,159,178,45,21,36,0
5427,118,166,1,167,76,208,38,71,9,105,0
5428,266,227,70,99,256,231,173,7,87,23,0
5429,58,58,58,58,6,1,23,3,16,23,1
5430,58,58,58,58,6,1,23,3,16,23,1
5431,58,58,58,58,6,1,23,3,16,23,1
5432,58,58,58,58,6,1,23,3,16,23,1
5433,58,58,58,58,6,1,23,3,16,23,1
5434,58,58,58,58,6,1,23,3,16,23,1
5435,58,58,58,58,6,1,23,3,16,23,1
5436,58,58,58,58,6,1,23,3,16,23,1
5437,58,58,58,58,6,1,23,3,16,23,1
5438,58,58,58,58,6,1,23,3,16,23,1
5439,58,58,58,58,6,1,23,3,16,23,1
5440,58,58,58,58,6,1,23,3,16,23,1
5441,58,58,58,58,6,1,23,3,16,23,1
5442,58,58,58,58,6,1,23,3,16,23,1
5443,58,58,58,58,6,1,23,3,16,23,1
5444,58,58,58,58,6,1,23,3,16,23,1
5445,58,58,58,58,6,1,23,3,16,23,1
5446,58,58,58,58,6,1,23,3,16,23,1
5447,58,58,58,58,6,1,23,3,16,23,1
5448,58,58,58,58,6,1,23,3,16,23,1
5449,58,58,58,58,6,1,23,3,16,23,1
5450,58,58,58,58,6,1,23,3,16,23,1
5451,58,58,58,58,6,1,23,3,16,23,1
5452,58,58,58,58,6,1,23,3,16,23,1
5453,58,58,58,58,6,1,23,3,16,23,1
5454,58,58,58,58,6,1,23,3,16,23,1
5455,58,58,58,58,6,1,23,3,16,23,1
5456,58,58,58,58,6,1,23,3,16,23,1
5457,58,58,58,58,6,1,23,3,16,23,1
5458,58,58,58,58,6,1,23,3,16,23,1
5459,58,58,58,58,6,1,23,3,16,23,1
5460,58,58,58,58,6,1,23,3,16,23,1
5461,58,58,58,58,6,1,23,3,16,23,1
5462,58,58,58,58,6,1,23,3,16,23,1
5463,58,58,58,58,6,1,23,3,16,23,1
5464,58,58,58,58,6,1,23,3,16,23,1
5465,58,58,58,58,6,1,23,3,16,23,1
5466,58,58,58,58,6,1,23,3,16,23,1
5467,58,58,58,58,6,1,23,3,16,23,1
5468,58,58,58,58,6,1,23,3,16,23,1
5469,58,58,58,58,6,1,23,3,16,23,1
5470,58,58,58,58,6,1,23,3,16,23,1
5471,58,58,58,58,6,1,23,3,16,23,1
5472,58,58,58,58,6,1,23,3,16,23,1
5473,58,58,58,58,6,1,23,3,16,23,1
5474,58,58,58,58,6,1,23,3,16,23,1
5475,58,58,58,58,6,1,23,3,16,23,1
5476,58,58,58,58,6,1,23,3,16,23,1
5477,58,58,58,58,6,1,23,3,16,23,1
5478,58,58,58,58,6,1,23,3,16,23,1
5479,58,58,58,58,6,1,23,3,16,23,1
5480,58,58,58,58,6,1,23,3,16,23,1
5481,58,58,58,58,6,1,23,3,16,23,1
5482,58,58,58,58,6,1,23,3,16,23,1
5483,58,58,58,58,6,1,23,3,16,23,1
5484,58,58,58,58,6,1,23,3,16,23,1
5485,58,58,58,58,6,1,23,3,16,23,1
5486,58,58,58,58,6,1,23,3,16,23,1
5487,58,58,58,58,6,1,23,3,16,23,1
5488,104,10,204,88,214,168,189,22,42,5,0
5489,52,144,225,67,252,192,208,37,218,230,0
5490,32,193,75,188,31,132,126,253,180,248,0
5491,126,86,95,113,191,238,266,13,50,234,0
5492,0,217,94,73,145,192,229,134,167,246,0
5493,200,124,152,27,232,212,168,44,194,225,0
5494,10,115,230,189,138,206,53,84,51,133,0
5495,84,238,152,53,137,59,33,90,177,238,0
5496,156,81,35,156,221,147,93,182,188,117,0
5497,81,33,274,12,219,127,215,222,2,126,0
5498,66,68,56,247,30,60,256,33,134,19,0
5499,11,148,53,160,71,177,100,267,53,174,0
5500,137,228,189,224,120,80,152,185,145,77,0
5501,82,177,213,71,274,256,62,68,15,9,0
5502,99,209,176,107,157,208,216,265,208,161,0
5503,269,9,249,117,180,226,65,9,250,174,0
5504,139,31,49,223,32,81,165,78,260,31,0
5505,186,86,44,72,20,215,47,76,219,271,0
5506,118,88,57,82,17,219,16,58,136,101,0
5507,13,67,130,104,107,53,46,254,230,196,0
5508,68,162,21,92,190,203,163,117,88,34,0
5509,266,38,17,228,212,254,261,259,239,86,0
5510,169,224,100,51,75,235,53,63,51,211,0
5511,89,279,193,24,149,175,52,278,40,233,0
5512,156,228,83,108,142,202,91,265,82,50,0
5513,4,17,169,20,180,99,176,133,34,186,0
5514,12,59,105,66,153,23,84,187,187,261,0
5515,160,54,168,47,80,4,224,61,1,94,0
5516,178,241,252,167,20,71,169,254,206,202,0
5517,53,24,116,202,75,106,14,49,192,196,0
5518,174,108,166,80,174,119,215,186,115,145,0
5519,252,42,129,223,217,268,133,276,86,169,0
5520,193,198,277,142,175,116,18,258,94,59,0
5521,20,126,274,136,263,260,275,32,59,138,0
5522,52,123,157,192,13,110,184,180,240,88,0
5523,24,111,229,53,179,233,178,134,196,127,0
5524,35,137,268,213,17,236,135,278,250,245,0
5525,265,72,126,45,59,181,177,44,134,163,0
5526,25,14,259,93,150,242,196,35,81,163,0
5527,170,45,2,31,164,5,258,173,97,49,0
5528,1,187,131,39,37,158,112,4,185,163,0
5529,46,149,237,154,90,167,111,42,221,121,0
5530,62,87,107,87,71,216,105,218,198,269,0
5531,130,50,139,126,7,261,142,279,217,114,0
5532,168,104,92,46,8,88,274,240,174,161,0
5533,56,8,47,214,169,17,62,177,181,80,0
5534,252,130,182,164,259,250,31,117,109,54,0
5535,274,2,27,62,76,42,61,172,230,220,0
5536,22,34,51,226,200,165,241,224,43,262,0
5537,182,203,149,63,225,236,111,139,241,163,0
5538,188,245,102,153,247,138,154,158,112,219,0
5539,244,40,178,155,233,149,20,127,199,64,0
5540,66,99,191,175,63,257,214,229,105,196,0
5541,16,203,201,115,26,34,182,73,115,276,0
5542,117,168,173,48,7,102,230,228,151,96,0
5543,222,204,230,132,36,264,29,43,105,100,0
5544,31,122,25,18,16,201,193,146,173,260,0
5545,145,65,249,152,24,23,2,16,214,42,0
5546,262,53,155,88,229,148,49,154,116,97,0
5547,40,40,40,40,41,21,18,18,47,18,1
5548,40,40,40,40,41,21,18,18,47,18,1
5549,40,40,40,40,41,21,18,18,47,18,1
5550,40,40,40,40,41,21,18,18,47,18,1
5551,40,40,40,40,41,21,18,18,47,18,1
5552,40,40,40,40,41,21,18,18,47,18,1
5553,40,40,40,40,41,21,18,18,47,18,1
5554,40,40,40,40,41,21,18,18,47,18,1
5555,40,40,40,40,41,21,18,18,47,18,1
5556,40,40,40,40,41,21,18,18,47,18,1
5557,40,40,40,40,41,21,18,18,47,18,1
5558,40,40,40,40,41,21,18,18,47,18,1
5559,40,40,40,40,41,21,18,18,47,18,1
5560,40,40,40,40,41,21,18,18,47,18,1
5561,40,40,40,40,41,21,18,18,47,18,1
5562,40,40,40,40,41,21,18,18,47,18,1
5563,40,40,40,40,41,21,18,18,47,18,1
5564,40,40,40,40,41,21,18,18,47,18,1
5565,40,40,40,40,41,21,18,18,47,18,1
5566,40,40,40,40,41,21,18,18,47,18,1
5567,40,40,40,40,41,21,18,18,47,18,1
5568,40,40,40,40,41,21,18,18,47,18,1
5569,40,40,40,40,41,21,18,18,47,18,1
5570,40,40,40,40,41,21,18,18,47,18,1
5571,40,40,40,40,41,21,18,18,47,18,1
5572,40,40,40,40,41,21,18,18,47,18,1
5573,40,40,40,40,41,21,18,18,47,18,1
5574,40,40,40,40,41,21,18,18,47,18,1
5575,40,40,40,40,41,21,18,18,47,18,1
5576,40,40,40,40,41,21,18,18,47,18,1
5577,40,40,40,40,41,21,18,18,47,18,1
5578,40,40,40,40,41,21,18,18,47,18,1
5579,40,40,40,40,41,21,18,18,47,18,1
5580,40,40,40,40,41,21,18,18,47,18,1
5581,40,40,40,40,41,21,18,18,47,18,1
5582,40,40,40,40,41,21,18,18,47,18,1
5583,40,40,40,40,41,21,18,18,47,18,1
5584,40,40,40,40,41,21,18,18,47,18,1
5585,40,40,40,40,41,21,18,18,47,18,1
5586,40,40,40,40,41,21,18,18,47,18,1
5587,40,40,40,40,41,21,18,18,47,18,1
5588,40,40,40,40,41,21,18,18,47,18,1
5589,40,40,40,40,41,21,18,18,47,18,1
5590,40,40,40,40,41,21,18,18,47,18,1
5591,40,40,40,40,41,21,18,18,47,18,1
5592,40,40,40,40,41,21,18,18,47,18,1
5593,40,40,40,40,41,21,18,18,47,18,1
5594,40,40,40,40,41,21,18,18,47,18,1
5595,40,40,40,40,41,21,18,18,47,18,1
5596,40,40,40,40,41,21,18,18,47,18,1
5597,40,40,40,40,41,21,18,18,47,18,1
5598,40,40,40,40,41,21,18,18,47,18,1
5599,40,40,40,40,41,21,18,18,47,18,1
5600,40,40,40,40,41,21,18,18,47,18,1
5601,40,40,40,40,41,21,18,18,47,18,1
5602,40,40,40,40,41,21,18,18,47,18,1
5603,40,40,40,40,41,21,18,18,47,18,1
5604,40,40,40,40,41,21,18,18,47,18,1
5605,40,40,40,40,41,21,18,18,47,18,1
5606,8,157,195,57,62,186,236,109,88,84,0
5607,160,114,186,265,88,86,279,50,245,181,0
5608,166,21,20,113,73,58,57,8,267,106,0
5609,71,255,157,99,34,132,116,272,81,74,0
5610,83,277,43,70,185,1,21,78,183,140,0
5611,117,80,256,63,246,264,189,139,32,268,0
5612,4,26,267,186,108,106,184,81,184,216,0
5613,108,132,22,249,2,67,106,163,60,156,0
5614,163,250,246,175,138,214,207,79,75,18,0
5615,164,195,194,271,243,77,131,175,249,26,0
5616,253,22,112,240,260,43,97,78,177,172,0
5617,50,180,1,127,260,196,71,85,251,120,0
5618,118,224,90,259,40,126,203,12,76,222,0
5619,153,204,31,110,114,57,9,7,147,187,0
5620,211,81,114,147,138,272,186,188,211,8,0
5621,263,177,19,204,111,230,129,209,264,99,0
5622,91,50,267,147,90,93,197,67,155,130,0
5623,78,21,178,108,256,132,77,32,198,50,0
5624,162,194,190,174,150,95,269,153,164,238,0
5625,157,151,222,199,61,42,106,253,85,250,0
5626,212,248,181,202,84,114,97,76,188,188,0
5627,3,180,49,273,37,129,179,8,256,264,0
5628,42,31,175,243,239,226,49,63,276,67,0
5629,255,59,17,164,51,140,228,64,136,45,0
5630,12,135,76,244,42,48,47,24,181,201,0
5631,62,238,144,249,201,267,194,127,165,212,0
5632,50,20,6,73,269,83,133,72,214,240,0
5633,266,157,40,270,270,111,163,43,64,150,0
5634,264,238,114,265,59,241,111,212,60,129,0
5635,195,230,26,258,47,128,37,112,223,146,0
5636,46,24,226,215,13,189,158,257,167,38,0
5637,13,160,234,100,136,123,246,26,278,169,0
5638,241,197,257,169,159,43,181,85,245,55,0
5639,269,165,200,18,181,256,167,127,94,197,0
5640,162,13,105,48,5,151,91,89,85,199,0
5641,145,158,157,166,137,80,93,73,156,99,0
5642,24,206,76,150,273,4,5,251,114,136,0
5643,267,97,88,124,257,132,94,98,249,46,0
5644,84,150,229,159,267,81,144,152,184,34,0
5645,257,46,171,166,205,225,219,81,201,52,0
5646,217,197,241,95,237,63,32,96,176,9,0
5647,132,248,87,201,253,9,80,209,210,29,0
5648,221,104,207,106,250,46,183,58,196,132,0
5649,187,151,8,82,100,36,46,170,50,254,0
5650,168,201,17,233,114,182,269,199,88,203,0
5651,227,211,254,249,171,68,160,40,261,197,0
5652,263,219,87,33,101,234,72,116,141,249,0
5653,84,268,138,246,205,6,186,88,114,117,0
5654,270,194,262,62,249,223,264,143,162,88,0
5655,259,229,96,49,273,141,170,105,257,82,0
5656,72,216,17,221,41,115,34,107,121,26,0
5657,31,168,207,195,233,145,145,64,203,127,0
5658,220,243,212,119,164,97,254,247,147,28,0
5659,154,91,74,123,38,109,50,165,173,251,0
5660,189,138,41,91,190,66,135,273,202,78,0
5661,158,169,193,44,102,39,133,17,25,51,0
5662,94,191,153,187,175,166,6,209,161,223,0
5663,146,228,153,107,75,186,24,226,11,98,0
5664,240,215,152,87,198,176,171,25,145,228,0
5665,44,44,44,44,5,3,53,3,16,53,1
5666,44,44,44,44,5,3,53,3,16,53,1
5667,44,44,44,44,5,3,53,3,16,53,1
5668,44,44,44,44,5,3,53,3,16,53,1
5669,44,44,44,44,5,3,53,3,16,53,1
5670,44,44,44,44,5,3,53,3,16,53,1
5671,44,44,44,44,5,3,53,3,16,53,1
5672,44,44,44,44,5,3,53,3,16,53,1
5673,44,44,44,44,5,3,53,3,16,53,1
5674,44,44,44,44,5,3,53,3,16,53,1
5675,44,44,44,44,5,3,53,3,16,53,1
5676,44,44,44,44,5,3,53,3,16,53,1
5677,44,44,44,44,5,3,53,3,16,53,1
5678,44,44,44,44,5,3,53,3,16,53,1
5679,44,44,44,44,5,3,53,3,16,53,1
5680,44,44,44,44,5,3,53,3,16,53,1
5681,44,44,44,44,5,3,53,3,16,53,1
5682,44,44,44,44,5,3,53,3,16,53,1
5683,44,44,44,44,5,3,53,3,16,53,1
5684,44,44,44,44,5,3,53,3,16,53,1
5685,44,44,44,44,5,3,53,3,16,53,1
5686,44,44,44,44,5,3,53,3,16,53,1
5687,44,44,44,44,5,3,53,3,16,53,1
5688,44,44,44,44,5,3,53,3,16,53,1
5689,44,44,44,44,5,3,53,3,16,53,1
5690,44,44,44,44,5,3,53,3,16,53,1
5691,44,44,44,44,5,3,53,3,16,53,1
5692,44,44,44,44,5,3,53,3,16,53,1
5693,44,44,44,44,5,3,53,3,16,53,1
5694,44,44,44,44,5,3,53,3,16,53,1
5695,44,44,44,44,5,3,53,3,16,53,1
5696,44,44,44,44,5,3,53,3,16,53,1
5697,44,44,44,44,5,3,53,3,16,53,1
5698,44,44,44,44,5,3,53,3,16,53,1
5699,44,44,44,44,5,3,53,3,16,53,1
5700,44,44,44,44,5,3,53,3,16,53,1
5701,44,44,44,44,5,3,53,3,16,53,1
5702,44,44,44,44,5,3,53,3,16,53,1
5703,44,44,44,44,5,3,53,3,16,53,1
5704,44,44,44,44,5,3,53,3,16,53,1
5705,44,44,44,44,5,3,53,3,16,53,1
5706,44,44,44,44,5,3,53,3,16,53,1
5707,44,44,44,44,5,3,53,3,16,53,1
5708,44,44,44,44,5,3,53,3,16,53,1
5709,44,44,44,44,5,3,53,3,16,53,1
5710,44,44,44,44,5,3,53,3,16,53,1
5711,44,44,44,44,5,3,53,3,16,53,1
5712,44,44,44,44,5,3,53,3,16,53,1
5713,44,44,44,44,5,3,53,3,16,53,1
5714,44,44,44,44,5,3,53,3,16,53,1
5715,44,44,44,44,5,3,53,3,16,53,1
5716,44,44,44,44,5,3,53,3,16,53,1
5717,44,44,44,44,5,3,53,3,16,53,1
5718,44,44,44,44,5,3,53,3,16,53,1
5719,44,44,44,44,5,3,53,3,16,53,1
5720,44,44,44,44,5,3,53,3,16,53,1
5721,44,44,44,44,5,3,53,3,16,53,1
5722,44,44,44,44,5,3,53,3,16,53,1
5723,44,44,44,44,5,3,53,3,16,53,1
5724,7,238,61,117,48,270,131,13,86,172,0
5725,225,117,196,24,1,249,97,169,201,31,0
5726,139,232,103,262,138,176,279,131,272,9,0
5727,106,134,83,59,268,211,181,240,115,149,0
5728,177,98,47,269,209,92,98,104,152,69,0
5729,277,206,241,30,28,239,90,189,223,16,0
5730,113,178,198,51,178,207,105,252,90,196,0
5731,113,256,195,136,230,169,108,164,86,84,0
5732,123,17,87,139,26,226,81,117,52,260,0
5733,123,43,202,145,112,127,111,4,102,221,0
5734,140,207,211,91,232,97,20,21,8,83,0
5735,171,33,175,25,116,121,26,118,164,142,0
5736,267,143,279,41,263,66,188,38,254,240,0
5737,279,250,55,125,252,99,262,217,187,70,0
5738,75,158,156,90,95,34,103,60,117,223,0
5739,248,245,267,141,102,110,4,105,63,260,0
5740,44,166,258,125,119,18,64,114,94,156,0
5741,7,207,199,121,45,237,64,246,141,105,0
5742,247,264,65,222,217,95,45,277,101,1,0
5743,235,197,140,267,17,181,120,273,43,21,0
5744,222,159,109,77,97,224,82,165,132,107,0
5745,26,4,276,63,99,93,256,11,191,83,0
5746,94,111,278,101,179,137,112,140,54,224,0
5747,185,201,81,125,137,163,101,183,191,247,0
5748,18,13,161,128,40,158,91,254,181,108,0
5749,42,35,2,255,219,152,172,270,92,134,0
5750,117,33,263,144,196,122,103,70,247,105,0
5751,72,253,156,54,264,106,143,218,219,269,0
5752,10,14,119,146,111,269,22,98,171,22,0
5753,209,112,216,265,255,144,122,90,42,26,0
5754,187,27,130,252,102,180,224,213,36,14,0
5755,137,38,278,22,77,59,239,277,227,279,0
5756,93,251,43,270,229,211,23,19,96,170,0
5757,199,106,77,217,96,8,268,211,24,78,0
5758,77,184,240,277,67,215,86,203,264,18,0
5759,278,235,101,3,261,203,278,61,250,39,0
5760,129,269,25,99,89,159,221,157,11,125,0
5761,170,105,4,242,180,278,205,149,79,229,0
5762,108,233,100,122,152,225,220,83,136,17,0
5763,180,22,217,79,254,208,195,9,144,127,0
5764,246,256,122,168,230,249,49,149,232,45,0
5765,92,62,232,206,79,144,49,210,60,140,0
5766,168,276,218,198,133,61,223,261,126,250,0
5767,154,26,26,71,222,138,135,265,28,110,0
5768,57,121,208,114,176,37,269,202,12,48,0
5769,56,127,0,130,22,169,24,58,83,271,0
5770,32,31,24,115,10,254,96,33,60,254,0
5771,55,5,108,87,183,83,144,65,33,218,0
5772,150,169,245,138,61,182,222,125,143,90,0
5773,236,34,275,188,135,12,27,58,268,257,0
5774,231,131,256,238,211,163,247,192,180,136,0
5775,247,213,218,113,158,273,51,182,124,149,0
5776,253,34,263,49,93,109,73,258,168,150,0
5777,48,63,52,174,90,221,45,87,130,203,0
5778,104,212,67,104,85,34,72,279,30,172,0
5779,150,277,110,228,55,161,232,61,260,98,0
5780,21,166,86,63,105,241,193,223,227,177,0
5781,141,112,159,273,66,165,258,266,183,193,0
5782,241,133,23,104,103,30,265,157,41,201,0
5783,16,16,16,16,8,60,60,60,6,60,1
5784,16,16,16,16,8,60,60,60,6,60,1
5785,16,16,16,16,8,60,60,60,6,60,1
5786,16,16,16,16,8,60,60,60,6,60,1
5787,16,16,16,16,8,60,60,60,6,60,1
5788,16,16,16,16,8,60,60,60,6,60,1
5789,16,16,16,16,8,60,60,60,6,60,1
5790,16,16,16,16,8,60,60,60,6,60,1
